cust_key,customer_id,age,gender,tenure_months,credit_score,num_products,is_churned,churn_month,clv_ltv,avg_monthly_balance,avg_ticket_res_time_hrs,total_tickets,high_severity_tickets,offers_received,offers_accepted,offer_acceptance_rate,dw_start_date,dw_end_date,is_current,geography
2994,15641183,25,Male,96,731,1,0,NULL,19315.72,100602.68666666665,NULL,1,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
2995,15641250,38,Male,108,794,1,0,NULL,38410.17,177824.86625,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
2996,15641285,50,Male,36,621,2,0,NULL,11991.02,166541.90458333335,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
2999,15641319,50,Male,48,518,1,1,2024-04,0.0,0.0,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Spain
3000,15641359,35,Female,72,662,3,1,2024-06,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3012,15641595,43,Male,48,685,2,0,NULL,9597.6,99974.99333333333,NULL,0,0,5,2,0.4,2024-12-31,9999-12-31,1,Spain
3014,15641629,38,Female,12,537,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3015,15641640,33,Female,84,545,2,0,NULL,29026.76,172778.31333333332,1.73,2,1,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3019,15641688,18,Male,84,644,1,1,2024-01,0.0,0.0,NULL,1,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3020,15641690,67,Male,84,681,2,0,NULL,0.0,0.0,-5.57,3,2,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3032,15641934,46,Female,108,749,1,1,2024-02,13895.4,64330.55857142857,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Spain
3037,15642022,34,Male,96,621,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3041,15642098,36,Female,0,622,2,1,2024-09,0.0,111520.97999999998,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3042,15642099,39,Male,72,679,2,0,NULL,0.0,0.0,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Spain
3043,15642137,39,Female,60,695,1,0,NULL,0.0,0.0,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,Spain
3047,15642248,66,Male,96,608,2,0,NULL,23644.77,123149.84749999999,3.93,4,3,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3052,15642394,35,Male,60,529,1,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3053,15642448,28,Male,96,656,2,0,NULL,22249.87,115884.72291666665,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3058,15642570,35,Male,96,675,1,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3059,15642579,37,Female,12,731,1,0,NULL,3067.82,127826.02083333336,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3060,15642619,46,Male,24,603,2,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3062,15642655,33,Male,12,731,1,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3070,15642821,48,Female,96,383,1,1,2024-01,18351.01,95578.1576923077,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3071,15642824,56,Female,96,826,1,1,2024-02,32990.95,171827.87785714286,NULL,1,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3078,15642991,29,Female,84,850,1,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3092,15643359,32,Male,84,736,1,0,NULL,0.0,0.0,15.9,1,1,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3096,15643426,36,Female,96,523,2,0,NULL,21598.73,112493.37791666666,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3099,15643487,39,Male,120,630,1,1,2024-02,25692.0,107050.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3101,15643523,30,Female,120,710,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3104,15643630,55,Male,108,770,2,1,2024-04,13777.21,63783.35875000001,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3105,15643635,32,Male,60,664,1,0,NULL,16277.0,135641.67458333334,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3112,15643794,27,Female,24,639,1,0,NULL,0.0,0.0,2.92,1,1,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3120,15643916,46,Male,96,619,1,1,2024-09,12034.76,62681.03809523809,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,Spain
3124,15644103,78,Male,24,659,2,0,NULL,7428.09,154751.93041666667,NULL,1,1,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3129,15644200,42,Female,12,807,1,1,2024-09,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3130,15644212,28,Male,0,644,2,0,NULL,0.0,0.0,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Spain
3132,15644295,39,Female,24,731,1,0,NULL,5997.24,124942.41458333335,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3135,15644356,47,Female,120,682,1,0,NULL,31802.25,132509.37833333336,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3141,15644551,37,Female,36,751,2,0,NULL,7179.19,99711.02416666667,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3144,15644686,34,Female,108,729,3,0,NULL,11556.81,53503.75458333333,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3148,15644753,40,Male,36,848,1,0,NULL,7942.23,110308.73333333334,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,Spain
3151,15644796,38,Female,96,821,2,1,2024-06,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3154,15644856,38,Male,24,556,1,0,NULL,5239.55,109157.24666666666,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3155,15644878,43,Female,72,685,1,0,NULL,17067.58,118524.86041666668,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3162,15645029,33,Female,60,771,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3167,15645136,30,Male,12,744,1,0,NULL,3109.93,129580.37208333334,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3181,15645511,43,Male,24,727,1,1,2024-08,4736.02,98667.046,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3182,15645517,22,Male,24,850,2,0,NULL,0.0,0.0,-2.95,8,3,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3185,15645569,26,Female,84,762,1,0,NULL,20834.25,124013.39666666665,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3186,15645571,32,Male,48,596,2,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3189,15645600,27,Female,96,739,1,0,NULL,18613.54,96945.51125,-7.483333333333333,6,3,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3190,15645621,44,Male,36,811,3,0,NULL,0.0,0.0,8.3,2,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Spain
3194,15645766,25,Male,108,634,2,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3196,15645778,42,Male,36,670,1,0,NULL,6023.5,83659.76666666668,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3204,15645937,32,Male,36,790,1,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3205,15645942,40,Male,24,689,1,0,NULL,0.0,0.0,1.218,13,7,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3206,15645956,44,Male,36,452,2,0,NULL,6473.68,89912.23,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3209,15646091,43,Female,48,560,3,1,2024-01,9375.63,97662.77692307693,NULL,1,0,5,1,0.2,2024-12-31,9999-12-31,1,Spain
3210,15646161,37,Female,96,673,2,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3211,15646168,33,Male,60,834,3,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3213,15646196,36,Female,24,850,2,0,NULL,7501.94,156290.4025,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3218,15646310,24,Male,96,684,1,0,NULL,28164.31,146689.11416666667,NULL,2,1,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3219,15646351,27,Male,84,486,1,0,NULL,0.0,0.0,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,Spain
3223,15646490,42,Male,12,537,1,0,NULL,4600.08,191669.80499999996,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3225,15646521,36,Female,12,634,1,0,NULL,0.0,0.0,NULL,2,1,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3228,15646558,51,Male,12,611,1,0,NULL,2985.32,124388.37583333335,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3235,15646720,55,Female,84,628,3,1,2024-01,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3244,15646942,39,Female,84,786,2,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3245,15646969,33,Male,24,776,1,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3249,15647111,22,Female,48,794,1,0,NULL,11167.77,116330.93458333334,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3253,15647259,35,Male,24,643,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3254,15647266,45,Female,120,651,1,0,NULL,33160.83,138170.11875000002,3.07,2,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3259,15647311,41,Female,12,608,1,0,NULL,2000.04,83334.79208333332,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3261,15647385,56,Male,48,579,1,1,2024-05,9447.56,98412.10588235296,-7.45,2,2,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3267,15647572,34,Male,0,504,2,0,NULL,0.0,55698.378333333334,-3.95,1,1,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3275,15647898,50,Female,60,610,3,1,2024-02,15373.78,128114.81285714285,NULL,1,1,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3279,15648005,33,Male,24,672,3,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3280,15648030,33,Female,60,731,2,0,NULL,16398.9,136657.50833333333,-1.2,2,1,2,1,0.5,2024-12-31,9999-12-31,1,Spain
3281,15648032,37,Male,24,588,2,0,NULL,0.0,0.0,NULL,1,1,2,1,0.5,2024-12-31,9999-12-31,1,Spain
3289,15648225,38,Female,12,652,1,0,NULL,2509.04,104543.27333333333,NULL,2,1,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3290,15648272,35,Male,108,658,2,0,NULL,15264.33,70668.18291666667,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3295,15648461,37,Male,84,688,2,0,NULL,22813.42,135794.14,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3299,15648638,34,Male,72,629,2,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3305,15648766,35,Male,36,569,1,0,NULL,8517.23,118294.92333333334,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3306,15648794,57,Male,48,836,1,1,2024-05,9514.27,99106.9505882353,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3311,15648898,27,Female,84,560,1,0,NULL,20678.62,123087.02583333333,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3313,15648951,41,Male,84,785,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3322,15649112,33,Female,36,738,3,0,NULL,8821.0,122513.92125,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3329,15649183,35,Female,96,598,4,0,NULL,0.0,0.0,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Spain
3330,15649211,40,Male,96,708,1,0,NULL,16386.85,85348.18250000001,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3331,15649239,46,Male,120,731,2,0,NULL,0.0,0.0,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,Spain
3335,15649354,35,Male,48,754,3,0,NULL,0.0,0.0,-2.565,9,2,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3346,15649508,48,Male,96,643,2,0,NULL,0.0,0.0,-18.43,3,1,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3349,15649616,60,Male,84,636,1,1,2024-07,20194.57,120205.74894736843,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3356,15649858,37,Male,108,469,2,0,NULL,20550.93,95143.17624999997,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3357,15649992,65,Male,84,681,1,0,NULL,22584.5,134431.53625,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3364,15650237,32,Female,84,754,2,0,NULL,0.0,0.0,5.660000000000001,8,3,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3365,15650244,29,Male,84,786,2,0,NULL,13606.42,80990.6125,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3381,15650575,59,Female,72,720,1,1,2024-04,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3387,15650924,32,Female,48,761,2,0,NULL,10030.73,104486.78874999999,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Spain
3388,15650933,48,Female,96,490,1,0,NULL,30788.63,160357.4504166667,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,Spain
3396,15651103,69,Female,108,762,1,0,NULL,39280.66,181854.89666666664,0.09999999999999998,4,3,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3406,15651389,24,Male,96,561,2,0,NULL,27278.98,142077.99541666667,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3408,15651460,34,Male,84,424,1,0,NULL,0.0,0.0,NULL,3,1,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3415,15651674,54,Female,24,438,1,1,2024-09,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3417,15651737,44,Male,12,623,1,0,NULL,2017.77,84073.54375000001,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3418,15651740,30,Female,60,525,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3419,15651802,39,Female,60,632,2,0,NULL,11570.02,96416.85625000001,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3424,15651943,65,Female,12,580,3,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3439,15652400,56,Male,24,667,1,0,NULL,7981.88,166289.06833333333,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3452,15652789,40,Male,120,657,3,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3454,15652835,27,Female,24,419,1,0,NULL,5941.01,123771.1375,0.8416666666666665,11,5,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3456,15652914,38,Male,84,721,2,0,NULL,0.0,0.0,4.23,2,0,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3458,15652955,30,Male,0,678,1,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3463,15653065,22,Female,84,530,1,0,NULL,0.0,0.0,NULL,4,3,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3468,15653253,48,Male,96,704,2,0,NULL,32820.52,170940.19124999997,4.57,3,2,4,2,0.5,2024-12-31,9999-12-31,1,Spain
3469,15653275,54,Female,12,785,2,1,2024-01,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3471,15653315,35,Female,12,555,2,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3472,15653347,47,Male,12,560,1,1,2024-09,0.0,0.0,NULL,3,3,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3473,15653404,24,Female,108,684,2,0,NULL,16699.99,77314.74666666666,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3478,15653572,43,Male,96,673,1,1,2024-01,24299.4,126559.35461538463,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3483,15653753,43,Male,72,542,2,0,NULL,16872.65,117171.20499999997,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3493,15653997,31,Male,72,699,1,0,NULL,16089.22,111730.68499999998,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Spain
3497,15654067,29,Female,48,584,2,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3503,15654211,27,Female,12,559,1,0,NULL,0.0,0.0,-7.65,1,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3504,15654222,30,Male,36,757,1,0,NULL,10495.3,145768.0691666667,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Spain
3505,15654229,47,Male,12,699,2,0,NULL,0.0,0.0,NULL,1,0,3,2,0.6666666666666666,2024-12-31,9999-12-31,1,Spain
3510,15654296,19,Female,108,754,1,0,NULL,0.0,0.0,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,Spain
3515,15654379,59,Male,48,588,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3517,15654408,41,Male,60,562,3,0,NULL,19783.51,164862.56333333335,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3520,15654457,30,Female,24,685,3,1,2024-05,0.0,0.0,NULL,2,1,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3527,15654562,45,Female,60,850,4,1,2024-05,20995.39,174961.6029411765,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3539,15654859,63,Female,24,612,2,1,2024-02,6291.5,131072.895,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3544,15654959,67,Male,72,670,1,0,NULL,23393.41,162454.25083333332,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3545,15654964,48,Male,84,608,1,0,NULL,12935.84,76999.05083333333,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3549,15655123,45,Female,108,505,3,1,2024-07,28492.27,131908.66210526315,NULL,2,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3552,15655192,24,Female,12,850,3,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3559,15655298,54,Female,60,654,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3562,15655341,35,Female,60,458,1,0,NULL,20067.4,167228.3066666667,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3570,15655590,46,Male,24,581,1,0,NULL,3958.12,82460.74583333332,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3576,15655859,35,Male,60,848,2,0,NULL,14373.6,119779.97333333331,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3578,15655903,34,Female,72,701,2,0,NULL,15240.56,105837.23583333332,NULL,2,2,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3585,15656086,54,Male,96,542,1,1,2024-06,19691.27,102558.70500000002,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3586,15656096,26,Female,36,679,1,0,NULL,5635.58,78271.93208333333,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3592,15656188,30,Female,60,584,2,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3594,15656263,29,Male,60,764,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3598,15656319,37,Male,48,850,1,0,NULL,8633.03,89927.39208333334,NULL,2,2,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Spain
3600,15656330,32,Female,0,528,1,0,NULL,0.0,68398.70583333333,NULL,3,3,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3602,15656351,60,Male,36,414,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3608,15656522,32,Male,120,593,2,0,NULL,38613.23,160888.45791666667,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3614,15656707,21,Male,24,720,1,0,NULL,5724.28,119255.90708333334,-0.55,4,1,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3619,15656829,33,Female,72,577,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3623,15656912,51,Male,48,649,1,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3625,15656937,26,Male,12,468,2,0,NULL,3205.31,133554.44375,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3627,15657105,36,Male,24,726,1,0,NULL,0.0,0.0,NULL,1,0,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3628,15657107,46,Female,96,563,1,1,2024-02,20421.64,106362.72785714289,NULL,5,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3645,15657535,29,Male,120,590,1,1,2024-06,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3647,15657565,44,Female,72,629,2,0,NULL,17563.64,121969.6925,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3650,15657637,36,Female,36,696,4,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3654,15657779,18,Male,36,806,2,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3665,15658057,44,Female,96,812,2,1,2024-09,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3670,15658169,47,Female,72,778,1,0,NULL,18501.62,128483.49375000002,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3672,15658211,39,Female,24,559,3,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3678,15658360,35,Male,108,762,2,0,NULL,26417.23,122301.99333333335,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3684,15658459,33,Male,120,784,2,0,NULL,0.0,0.0,-1.48,1,1,2,1,0.5,2024-12-31,9999-12-31,1,Spain
3687,15658486,59,Female,36,579,1,0,NULL,10678.2,148308.38749999998,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3689,15658532,63,Female,60,520,1,0,NULL,20057.51,167145.87666666668,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3692,15658589,38,Male,24,850,1,0,NULL,4575.25,95317.78041666669,-8.57,2,2,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3694,15658668,49,Male,120,581,2,0,NULL,0.0,0.0,-4.366666666666666,7,4,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3704,15658929,29,Male,0,683,1,1,2024-01,0.0,133281.69,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3715,15659064,37,Male,96,790,1,0,NULL,0.0,0.0,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Spain
3725,15659236,33,Male,36,781,3,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3727,15659325,40,Male,60,802,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3729,15659355,32,Male,72,671,2,0,NULL,17750.58,123267.92833333334,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3730,15659364,23,Male,60,685,2,0,NULL,20287.28,169060.66458333333,-2.63,3,2,2,0,0.0,2024-12-31,9999-12-31,1,Spain
3733,15659420,32,Male,36,659,2,0,NULL,7554.55,104924.32,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Spain
3734,15659428,42,Female,72,520,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3737,15659495,23,Male,24,784,1,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3741,15659568,31,Female,36,850,1,0,NULL,8672.76,120454.98833333333,0.17,3,1,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3748,15659800,50,Female,12,584,2,1,2024-09,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3749,15659807,41,Male,96,657,2,0,NULL,20883.32,108767.29541666665,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3758,15660147,32,Male,96,493,1,0,NULL,8741.19,45527.026249999995,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3759,15660155,36,Male,60,792,2,0,NULL,10875.35,90627.89791666665,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3768,15660403,35,Female,0,827,2,0,NULL,0.0,0.0,NULL,0,0,5,2,0.4,2024-12-31,9999-12-31,1,Spain
3771,15660429,42,Female,24,665,1,1,2024-02,7254.58,151136.99214285714,6.3100000000000005,3,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3775,15660528,27,Male,48,659,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Spain
3778,15660571,43,Male,120,668,1,0,NULL,26464.51,110268.77458333335,15.42,1,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3781,15660611,39,Male,36,748,2,0,NULL,0.0,0.0,NULL,1,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3782,15660636,40,Female,96,540,1,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Spain
3784,15660679,38,Female,108,653,2,0,NULL,32409.2,150042.57916666666,0.16500000000000004,4,4,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3785,15660688,35,Female,108,701,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3786,15660735,31,Female,72,581,3,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Spain
3794,15660980,38,Male,72,597,2,0,NULL,16316.08,113306.10291666667,NULL,2,1,4,1,0.25,2024-12-31,9999-12-31,1,Spain
3798,15661162,49,Male,24,526,1,1,2024-09,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
3811,15661507,45,Male,72,587,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Spain
