offer_id,customer_id,offer_type,accepted,date_offered
OFF022165,15656522,loan_preapproval,0,2023-04-21
OFF022166,15705085,loan_preapproval,0,2023-06-27
OFF022167,15705085,credit_card_upgrade,0,2024-11-26
OFF022168,15744873,insurance_bundle,0,2024-12-30
OFF022169,15744873,insurance_bundle,0,2024-04-18
OFF022170,15744873,credit_card_upgrade,0,2024-06-01
OFF022171,15781914,fee_waiver,0,2024-04-04
OFF022172,15781914,loan_preapproval,0,2023-01-28
OFF022173,15781914,insurance_bundle,0,2024-04-22
OFF022174,15637354,insurance_bundle,0,2024-06-11
OFF022175,15717307,fee_waiver,0,2024-12-14
OFF022176,15717307,loan_preapproval,0,2024-11-05
OFF022177,15717307,loan_preapproval,1,2023-12-21
OFF022178,15757865,fee_waiver,1,2024-05-20
OFF022179,15757865,fee_waiver,0,2023-08-22
OFF022180,15757865,savings_bonus,0,2023-03-14
OFF022181,15757865,fee_waiver,1,2024-12-06
OFF022182,15757865,loan_preapproval,0,2024-02-24
OFF022183,15578787,credit_card_upgrade,0,2024-02-24
OFF022184,15578787,savings_bonus,0,2024-06-03
OFF022185,15578787,credit_card_upgrade,0,2024-06-06
OFF022186,15794323,insurance_bundle,0,2023-01-23
OFF022187,15697546,credit_card_upgrade,0,2024-04-06
OFF022188,15697546,credit_card_upgrade,0,2023-12-30
OFF022189,15697546,savings_bonus,0,2024-04-06
OFF022190,15629519,fee_waiver,0,2023-07-20
OFF022191,15629519,fee_waiver,1,2024-11-17
OFF022192,15624703,fee_waiver,0,2024-03-05
OFF022193,15624703,savings_bonus,0,2024-07-14
OFF022194,15624703,loan_preapproval,0,2024-11-08
OFF022195,15570002,savings_bonus,0,2023-03-04
OFF022196,15570002,loan_preapproval,0,2024-06-18
OFF022197,15808566,savings_bonus,0,2023-03-28
OFF022198,15808566,credit_card_upgrade,0,2024-04-08
OFF022199,15709136,savings_bonus,0,2024-01-22
OFF022200,15709136,loan_preapproval,0,2024-08-18
OFF022201,15709136,credit_card_upgrade,0,2024-06-03
OFF022202,15567855,insurance_bundle,0,2023-07-26
OFF022203,15567855,loan_preapproval,1,2024-04-23
OFF022204,15567855,loan_preapproval,0,2024-12-02
OFF022205,15567855,insurance_bundle,0,2023-10-24
OFF022206,15675141,insurance_bundle,1,2023-05-06
OFF022207,15665759,insurance_bundle,0,2024-08-22
OFF022208,15761487,fee_waiver,0,2024-10-25
OFF022209,15700394,loan_preapproval,0,2024-03-31
OFF022210,15631162,credit_card_upgrade,0,2024-11-26
OFF022211,15631162,loan_preapproval,0,2024-07-01
OFF022212,15631162,insurance_bundle,0,2024-11-28
OFF022213,15630641,credit_card_upgrade,1,2023-04-15
OFF022214,15630641,credit_card_upgrade,0,2024-06-30
OFF022215,15630641,insurance_bundle,0,2024-01-08
OFF022216,15585066,credit_card_upgrade,0,2023-11-18
OFF022217,15722991,credit_card_upgrade,0,2023-05-23
OFF022218,15722991,insurance_bundle,0,2023-07-04
OFF022219,15722991,insurance_bundle,1,2023-01-10
OFF022220,15737404,fee_waiver,0,2024-03-09
OFF022221,15737404,insurance_bundle,0,2024-03-03
OFF022222,15737404,savings_bonus,0,2023-02-03
OFF022223,15722409,loan_preapproval,0,2024-08-16
OFF022224,15722409,credit_card_upgrade,0,2023-08-09
OFF022225,15806420,savings_bonus,0,2024-04-07
OFF022226,15806420,loan_preapproval,0,2024-01-07
OFF022227,15806420,insurance_bundle,0,2023-03-17
OFF022228,15658148,credit_card_upgrade,0,2023-11-03
OFF022229,15810660,fee_waiver,0,2024-04-01
OFF022230,15810660,insurance_bundle,0,2023-11-05
OFF022231,15810660,credit_card_upgrade,0,2024-04-30
OFF022232,15810660,loan_preapproval,0,2023-09-11
OFF022233,15727350,fee_waiver,1,2024-08-19
OFF022234,15727350,insurance_bundle,0,2023-09-05
OFF022235,15727350,fee_waiver,0,2023-02-18
OFF022236,15727350,loan_preapproval,0,2024-05-28
OFF022237,15727350,loan_preapproval,0,2024-03-19
OFF022238,15752312,loan_preapproval,0,2023-01-17
OFF022239,15752312,insurance_bundle,0,2023-03-28
OFF022240,15752312,credit_card_upgrade,0,2024-01-10
OFF022241,15572294,loan_preapproval,0,2024-02-27
OFF022242,15572294,fee_waiver,0,2024-08-27
OFF022243,15572294,savings_bonus,0,2023-10-22
OFF022244,15572294,fee_waiver,0,2024-07-27
OFF022245,15572294,loan_preapproval,0,2024-05-07
OFF022246,15674110,savings_bonus,0,2023-06-23
OFF022247,15674110,savings_bonus,0,2023-04-28
OFF022248,15662501,savings_bonus,0,2024-01-10
OFF022249,15662501,savings_bonus,0,2024-03-21
OFF022250,15662501,fee_waiver,0,2023-06-11
OFF022251,15662501,insurance_bundle,0,2023-02-13
OFF022252,15649239,credit_card_upgrade,0,2023-06-28
OFF022253,15649239,fee_waiver,1,2024-05-26
OFF022254,15636388,credit_card_upgrade,0,2024-08-22
OFF022255,15636388,fee_waiver,0,2023-10-21
OFF022256,15636388,savings_bonus,0,2024-10-23
OFF022257,15713975,loan_preapproval,0,2023-08-07
OFF022258,15713975,loan_preapproval,0,2023-02-11
OFF022259,15713975,credit_card_upgrade,0,2024-08-21
OFF022260,15713975,savings_bonus,0,2024-12-28
OFF022261,15592925,insurance_bundle,0,2023-06-19
OFF022262,15592925,credit_card_upgrade,1,2023-08-26
OFF022263,15641319,fee_waiver,1,2023-02-14
OFF022264,15641319,insurance_bundle,0,2023-07-05
OFF022265,15641319,savings_bonus,0,2024-09-25
OFF022266,15723481,fee_waiver,0,2024-03-24
OFF022267,15723481,insurance_bundle,0,2023-11-24
OFF022268,15723481,loan_preapproval,0,2024-09-30
OFF022269,15723481,fee_waiver,0,2023-08-16
OFF022270,15723481,fee_waiver,1,2024-05-06
OFF022271,15787825,savings_bonus,0,2023-02-22
OFF022272,15787825,savings_bonus,0,2023-11-04
OFF022273,15787825,credit_card_upgrade,0,2024-10-25
OFF022274,15787825,savings_bonus,0,2023-10-10
OFF022275,15787825,insurance_bundle,0,2024-11-30
OFF022276,15657957,fee_waiver,1,2023-08-26
OFF022277,15657957,savings_bonus,0,2023-02-16
OFF022278,15657957,credit_card_upgrade,0,2024-03-08
OFF022279,15657957,fee_waiver,0,2023-09-29
OFF022280,15676117,loan_preapproval,0,2023-01-31
OFF022281,15676117,insurance_bundle,0,2023-01-05
OFF022282,15676117,insurance_bundle,0,2024-07-29
OFF022283,15607874,credit_card_upgrade,0,2023-05-21
OFF022284,15607874,insurance_bundle,1,2023-09-12
OFF022285,15796993,credit_card_upgrade,0,2024-02-04
OFF022286,15796993,savings_bonus,0,2023-12-01
OFF022287,15649858,credit_card_upgrade,0,2024-05-02
OFF022288,15649858,savings_bonus,0,2023-11-13
OFF022289,15649858,credit_card_upgrade,0,2023-01-09
OFF022290,15649858,credit_card_upgrade,0,2024-01-06
OFF022291,15679963,fee_waiver,0,2023-11-30
OFF022292,15679963,insurance_bundle,0,2023-10-23
OFF022293,15572428,insurance_bundle,0,2023-01-25
OFF022294,15636105,savings_bonus,0,2024-06-17
OFF022295,15636105,insurance_bundle,0,2023-05-19
OFF022296,15636105,fee_waiver,0,2024-08-23
OFF022297,15636105,loan_preapproval,0,2023-06-07
OFF022298,15636105,loan_preapproval,0,2023-05-07
OFF022299,15583849,credit_card_upgrade,0,2024-05-17
OFF022300,15583849,savings_bonus,0,2023-02-16
OFF022301,15583849,credit_card_upgrade,0,2023-09-16
OFF022302,15583849,loan_preapproval,0,2024-01-31
OFF022303,15583849,loan_preapproval,0,2024-10-07
OFF022304,15718780,loan_preapproval,0,2023-08-18
OFF022305,15718780,insurance_bundle,0,2024-10-08
OFF022306,15739271,savings_bonus,0,2023-05-22
OFF022307,15697129,savings_bonus,0,2023-05-30
OFF022308,15697129,savings_bonus,0,2023-06-26
OFF022309,15697129,loan_preapproval,0,2024-03-09
OFF022310,15697129,savings_bonus,0,2023-06-02
OFF022311,15763415,loan_preapproval,0,2023-08-13
OFF022312,15763415,savings_bonus,0,2023-06-12
OFF022313,15763415,insurance_bundle,1,2024-12-03
OFF022314,15763415,loan_preapproval,0,2023-06-03
OFF022315,15796617,insurance_bundle,0,2023-04-13
OFF022316,15796617,insurance_bundle,0,2023-12-29
OFF022317,15796617,fee_waiver,0,2024-11-29
OFF022318,15796617,savings_bonus,0,2023-03-15
OFF022319,15796617,insurance_bundle,0,2024-09-30
OFF022320,15626628,credit_card_upgrade,0,2024-06-11
OFF022321,15626628,credit_card_upgrade,0,2024-08-11
OFF022322,15626628,loan_preapproval,0,2024-11-06
OFF022323,15626628,loan_preapproval,0,2023-06-24
OFF022324,15765857,insurance_bundle,0,2023-12-31
OFF022325,15765857,fee_waiver,0,2023-06-14
OFF022326,15765857,loan_preapproval,0,2024-06-04
OFF022327,15765857,loan_preapproval,0,2024-09-26
OFF022328,15742511,fee_waiver,0,2023-09-26
OFF022329,15786433,fee_waiver,1,2023-01-28
OFF022330,15786433,fee_waiver,0,2023-08-25
OFF022331,15786433,insurance_bundle,0,2024-06-30
OFF022332,15786433,savings_bonus,0,2023-10-10
OFF022333,15685805,savings_bonus,0,2024-08-31
OFF022334,15685805,savings_bonus,0,2023-11-10
OFF022335,15627971,fee_waiver,0,2024-04-19
OFF022336,15783025,insurance_bundle,0,2024-07-29
OFF022337,15726289,loan_preapproval,0,2023-07-29
OFF022338,15802118,fee_waiver,0,2024-05-11
OFF022339,15802118,savings_bonus,0,2024-12-07
OFF022340,15607990,loan_preapproval,0,2023-12-15
OFF022341,15607990,credit_card_upgrade,0,2024-08-31
OFF022342,15607990,loan_preapproval,0,2023-03-20
OFF022343,15812279,savings_bonus,0,2023-05-29
OFF022344,15812279,insurance_bundle,0,2024-01-26
OFF022345,15812279,fee_waiver,0,2023-12-27
OFF022346,15687558,credit_card_upgrade,0,2023-04-20
OFF022347,15687558,insurance_bundle,1,2024-09-29
OFF022348,15687558,credit_card_upgrade,0,2023-08-17
OFF022349,15729065,loan_preapproval,0,2024-02-09
OFF022350,15698902,savings_bonus,0,2023-05-06
OFF022351,15570192,savings_bonus,0,2023-11-09
OFF022352,15580623,loan_preapproval,0,2023-03-27
OFF022353,15580623,credit_card_upgrade,0,2024-03-27
OFF022354,15580623,loan_preapproval,0,2023-05-23
OFF022355,15580623,credit_card_upgrade,0,2024-10-12
OFF022356,15580623,loan_preapproval,0,2023-03-27
OFF022357,15578156,loan_preapproval,0,2024-07-07
OFF022358,15578156,loan_preapproval,0,2024-10-07
OFF022359,15578156,insurance_bundle,0,2023-02-10
OFF022360,15631063,fee_waiver,0,2024-07-23
OFF022361,15631063,insurance_bundle,0,2023-01-01
OFF022362,15631063,insurance_bundle,1,2024-09-29
OFF022363,15692577,savings_bonus,0,2024-07-06
OFF022364,15692577,insurance_bundle,0,2024-09-01
OFF022365,15692577,fee_waiver,0,2024-04-08
OFF022366,15810910,insurance_bundle,0,2023-04-11
OFF022367,15810910,fee_waiver,0,2024-08-05
OFF022368,15723217,fee_waiver,0,2023-03-24
OFF022369,15723217,credit_card_upgrade,0,2023-05-12
OFF022370,15733111,fee_waiver,0,2024-10-27
OFF022371,15733111,loan_preapproval,0,2023-07-14
OFF022372,15733111,savings_bonus,1,2024-08-05
OFF022373,15733111,loan_preapproval,0,2024-03-29
OFF022374,15610727,loan_preapproval,0,2024-02-02
OFF022375,15610727,fee_waiver,0,2024-05-27
OFF022376,15792720,insurance_bundle,0,2024-12-04
OFF022377,15792720,loan_preapproval,1,2023-03-25
OFF022378,15792720,loan_preapproval,0,2023-01-14
OFF022379,15792720,insurance_bundle,0,2023-07-21
OFF022380,15792720,loan_preapproval,0,2024-09-06
OFF022381,15723153,insurance_bundle,0,2024-09-15
OFF022382,15723153,credit_card_upgrade,0,2024-11-08
OFF022383,15723153,fee_waiver,0,2023-11-13
OFF022384,15723153,credit_card_upgrade,0,2023-12-14
OFF022385,15723153,credit_card_upgrade,0,2024-01-30
OFF022386,15802823,savings_bonus,0,2023-12-08
OFF022387,15802823,fee_waiver,0,2023-07-16
OFF022388,15756118,insurance_bundle,0,2024-09-01
OFF022389,15756118,insurance_bundle,0,2024-03-18
OFF022390,15756118,fee_waiver,1,2024-06-23
OFF022391,15756118,credit_card_upgrade,1,2024-04-11
OFF022392,15776936,loan_preapproval,0,2023-02-11
OFF022393,15729087,credit_card_upgrade,0,2024-05-31
OFF022394,15729087,fee_waiver,0,2024-11-06
OFF022395,15729087,loan_preapproval,0,2023-03-24
OFF022396,15729087,loan_preapproval,0,2023-10-01
OFF022397,15729087,fee_waiver,0,2023-05-01
OFF022398,15717498,loan_preapproval,0,2024-06-25
OFF022399,15717498,fee_waiver,0,2023-06-14
OFF022400,15718406,credit_card_upgrade,0,2023-10-06
OFF022401,15718406,loan_preapproval,0,2023-05-29
OFF022402,15718406,loan_preapproval,0,2023-05-08
OFF022403,15718406,insurance_bundle,1,2023-03-29
OFF022404,15626383,fee_waiver,0,2023-06-01
OFF022405,15626383,fee_waiver,0,2023-07-31
OFF022406,15626383,fee_waiver,0,2023-05-10
OFF022407,15626383,credit_card_upgrade,1,2024-01-06
OFF022408,15626383,credit_card_upgrade,1,2024-02-29
OFF022409,15570271,fee_waiver,0,2024-06-11
OFF022410,15570271,savings_bonus,0,2024-11-23
OFF022411,15570271,credit_card_upgrade,0,2024-11-21
OFF022412,15570271,loan_preapproval,0,2024-08-18
OFF022413,15570271,insurance_bundle,0,2024-04-13
OFF022414,15690330,insurance_bundle,0,2024-03-12
OFF022415,15690330,loan_preapproval,1,2023-02-03
OFF022416,15690330,credit_card_upgrade,0,2023-11-14
OFF022417,15690330,savings_bonus,0,2024-09-03
OFF022418,15690330,savings_bonus,0,2023-08-08
OFF022419,15680611,savings_bonus,0,2023-09-02
OFF022420,15680611,loan_preapproval,0,2023-09-22
OFF022421,15680611,insurance_bundle,0,2023-07-02
OFF022422,15810227,savings_bonus,1,2024-01-23
OFF022423,15810227,loan_preapproval,0,2023-05-11
OFF022424,15810227,insurance_bundle,0,2024-01-17
OFF022425,15810227,credit_card_upgrade,0,2023-10-07
OFF022426,15810227,savings_bonus,0,2023-09-23
OFF022427,15807194,loan_preapproval,1,2024-11-12
OFF022428,15807194,savings_bonus,0,2023-08-08
OFF022429,15807194,insurance_bundle,1,2023-03-17
OFF022430,15807194,insurance_bundle,1,2024-06-08
OFF022431,15712199,insurance_bundle,0,2023-02-01
OFF022432,15712199,insurance_bundle,0,2023-06-16
OFF022433,15712199,loan_preapproval,0,2024-11-04
OFF022434,15694995,insurance_bundle,0,2023-09-25
OFF022435,15694995,fee_waiver,0,2023-08-02
OFF022436,15723400,credit_card_upgrade,0,2023-02-03
OFF022437,15723400,credit_card_upgrade,0,2024-06-09
OFF022438,15723400,fee_waiver,0,2023-04-15
OFF022439,15723400,credit_card_upgrade,0,2023-11-26
OFF022440,15654772,fee_waiver,0,2023-06-27
OFF022441,15654772,loan_preapproval,0,2023-08-26
OFF022442,15654772,savings_bonus,0,2023-05-20
OFF022443,15574743,savings_bonus,0,2023-05-26
OFF022444,15807593,loan_preapproval,0,2023-10-26
OFF022445,15807593,loan_preapproval,0,2023-11-06
OFF022446,15807593,credit_card_upgrade,1,2023-09-22
OFF022447,15807593,savings_bonus,0,2023-05-25
OFF022448,15807593,loan_preapproval,0,2024-01-07
OFF022449,15686718,insurance_bundle,0,2024-03-24
OFF022450,15686718,insurance_bundle,0,2024-02-18
OFF022451,15686718,credit_card_upgrade,0,2023-06-04
OFF022452,15695299,credit_card_upgrade,0,2023-09-01
OFF022453,15695299,savings_bonus,0,2023-01-29
OFF022454,15722701,savings_bonus,0,2024-09-23
OFF022455,15722701,fee_waiver,0,2024-07-30
OFF022456,15722701,loan_preapproval,0,2024-08-03
OFF022457,15722701,credit_card_upgrade,0,2023-04-13
OFF022458,15799635,fee_waiver,0,2024-02-04
OFF022459,15799635,insurance_bundle,0,2023-01-11
OFF022460,15799635,loan_preapproval,0,2024-02-06
OFF022461,15742323,fee_waiver,0,2024-07-26
OFF022462,15742323,savings_bonus,1,2024-10-03
OFF022463,15742323,credit_card_upgrade,0,2024-03-10
OFF022464,15742323,insurance_bundle,1,2023-10-15
OFF022465,15742323,insurance_bundle,0,2024-12-01
OFF022466,15658435,fee_waiver,0,2024-12-08
OFF022467,15658435,fee_waiver,0,2024-03-11
OFF022468,15658435,savings_bonus,0,2024-07-31
OFF022469,15586029,insurance_bundle,0,2024-11-24
OFF022470,15772337,credit_card_upgrade,0,2023-06-13
OFF022471,15772337,insurance_bundle,0,2024-04-10
OFF022472,15772337,savings_bonus,0,2023-10-12
OFF022473,15772337,fee_waiver,0,2023-10-25
OFF022474,15772337,savings_bonus,0,2023-09-07
OFF022475,15807555,savings_bonus,0,2024-11-15
OFF022476,15807555,fee_waiver,0,2023-02-11
OFF022477,15657349,insurance_bundle,0,2024-06-07
OFF022478,15777614,savings_bonus,0,2023-06-13
OFF022479,15653952,fee_waiver,1,2024-05-11
OFF022480,15653952,loan_preapproval,0,2023-06-27
OFF022481,15653952,credit_card_upgrade,0,2024-03-05
OFF022482,15653952,savings_bonus,0,2023-11-17
OFF022483,15653952,loan_preapproval,1,2024-05-19
OFF022484,15724336,credit_card_upgrade,0,2024-05-01
OFF022485,15724336,loan_preapproval,0,2024-05-21
OFF022486,15724336,insurance_bundle,0,2023-07-17
OFF022487,15724336,credit_card_upgrade,0,2023-02-18
OFF022488,15724336,loan_preapproval,0,2023-02-20
OFF022489,15689594,credit_card_upgrade,0,2023-07-25
OFF022490,15653347,insurance_bundle,0,2023-01-19
OFF022491,15653347,credit_card_upgrade,0,2023-05-14
OFF022492,15653347,credit_card_upgrade,0,2023-07-19
OFF022493,15749951,loan_preapproval,0,2023-11-13
OFF022494,15738662,fee_waiver,0,2023-12-13
OFF022495,15738662,credit_card_upgrade,0,2024-03-15
OFF022496,15738662,loan_preapproval,0,2024-07-24
OFF022497,15738662,credit_card_upgrade,1,2023-07-24
OFF022498,15584288,fee_waiver,0,2023-10-10
OFF022499,15584288,fee_waiver,1,2024-02-03
OFF022500,15584288,insurance_bundle,0,2024-01-26
OFF022501,15584288,savings_bonus,0,2024-03-19
OFF022502,15760988,fee_waiver,0,2023-02-03
OFF022503,15569624,insurance_bundle,0,2024-02-13
OFF022504,15569624,savings_bonus,1,2024-02-15
OFF022505,15569624,savings_bonus,0,2023-09-14
OFF022506,15569624,insurance_bundle,0,2024-05-09
OFF022507,15569624,credit_card_upgrade,0,2024-10-27
OFF022508,15604551,credit_card_upgrade,0,2023-08-30
OFF022509,15604551,fee_waiver,0,2024-06-25
OFF022510,15617476,credit_card_upgrade,0,2023-01-07
OFF022511,15617476,fee_waiver,0,2023-10-05
OFF022512,15617476,savings_bonus,1,2024-10-14
OFF022513,15645323,loan_preapproval,0,2024-10-02
OFF022514,15645323,insurance_bundle,0,2024-11-15
OFF022515,15645323,loan_preapproval,0,2024-11-01
OFF022516,15645323,credit_card_upgrade,0,2023-11-28
OFF022517,15793311,loan_preapproval,0,2024-10-30
OFF022518,15793311,loan_preapproval,0,2024-02-07
OFF022519,15764153,credit_card_upgrade,0,2024-02-27
OFF022520,15728608,credit_card_upgrade,0,2023-02-02
OFF022521,15770474,loan_preapproval,0,2024-02-10
OFF022522,15770474,insurance_bundle,0,2023-02-14
OFF022523,15770474,loan_preapproval,1,2024-09-15
OFF022524,15724444,insurance_bundle,0,2024-04-04
OFF022525,15724444,fee_waiver,1,2024-01-29
OFF022526,15724444,insurance_bundle,1,2023-12-11
OFF022527,15724444,savings_bonus,0,2023-08-31
OFF022528,15724444,credit_card_upgrade,0,2023-10-13
OFF022529,15753110,loan_preapproval,0,2023-10-02
OFF022530,15753110,fee_waiver,0,2023-03-11
OFF022531,15753110,insurance_bundle,1,2024-09-24
OFF022532,15753110,credit_card_upgrade,0,2024-07-26
OFF022533,15711521,fee_waiver,0,2023-06-05
OFF022534,15711521,insurance_bundle,0,2023-05-23
OFF022535,15711521,savings_bonus,0,2023-12-08
OFF022536,15632816,savings_bonus,0,2023-04-20
OFF022537,15632816,fee_waiver,0,2023-12-20
OFF022538,15632816,credit_card_upgrade,0,2024-09-19
OFF022539,15725509,insurance_bundle,1,2024-03-01
OFF022540,15725509,loan_preapproval,0,2024-08-19
OFF022541,15725509,credit_card_upgrade,0,2024-01-25
OFF022542,15692235,fee_waiver,0,2023-09-09
OFF022543,15692235,loan_preapproval,0,2023-07-25
OFF022544,15692235,savings_bonus,0,2023-06-26
OFF022545,15777459,credit_card_upgrade,0,2023-08-13
OFF022546,15777459,loan_preapproval,0,2024-01-31
OFF022547,15777459,savings_bonus,0,2024-01-19
OFF022548,15777459,fee_waiver,1,2023-11-06
OFF022549,15656937,savings_bonus,0,2023-04-09
OFF022550,15656937,savings_bonus,0,2024-10-12
OFF022551,15656937,fee_waiver,0,2023-04-27
OFF022552,15656937,savings_bonus,0,2024-09-18
OFF022553,15777315,insurance_bundle,0,2024-10-29
OFF022554,15777315,credit_card_upgrade,0,2024-12-08
OFF022555,15611058,savings_bonus,0,2024-03-25
OFF022556,15611058,fee_waiver,0,2023-01-30
OFF022557,15611058,insurance_bundle,1,2024-07-09
OFF022558,15611058,credit_card_upgrade,0,2024-03-26
OFF022559,15635942,credit_card_upgrade,0,2024-09-23
OFF022560,15635942,fee_waiver,0,2023-06-01
OFF022561,15635942,savings_bonus,0,2024-08-21
OFF022562,15648858,insurance_bundle,1,2024-05-02
OFF022563,15648858,credit_card_upgrade,0,2024-05-14
OFF022564,15648858,savings_bonus,0,2023-12-04
OFF022565,15648858,credit_card_upgrade,0,2023-01-19
OFF022566,15648858,credit_card_upgrade,0,2023-04-26
OFF022567,15810732,fee_waiver,0,2024-09-27
OFF022568,15810732,insurance_bundle,0,2024-12-11
OFF022569,15810732,insurance_bundle,0,2024-10-22
OFF022570,15810732,insurance_bundle,1,2023-11-14
OFF022571,15810732,fee_waiver,0,2023-01-30
OFF022572,15730488,savings_bonus,0,2023-05-26
OFF022573,15730488,savings_bonus,0,2023-05-18
OFF022574,15730488,savings_bonus,0,2024-08-18
OFF022575,15620443,credit_card_upgrade,0,2024-01-16
OFF022576,15620443,credit_card_upgrade,0,2023-05-19
OFF022577,15741078,credit_card_upgrade,0,2023-04-22
OFF022578,15741078,savings_bonus,0,2023-06-05
OFF022579,15741078,fee_waiver,0,2024-11-09
OFF022580,15741078,savings_bonus,0,2024-01-29
OFF022581,15753161,insurance_bundle,0,2023-05-06
OFF022582,15753161,loan_preapproval,0,2024-06-24
OFF022583,15753161,credit_card_upgrade,0,2024-07-06
OFF022584,15753161,credit_card_upgrade,0,2023-09-30
OFF022585,15711396,insurance_bundle,0,2023-12-11
OFF022586,15711396,fee_waiver,0,2023-02-13
OFF022587,15711396,loan_preapproval,0,2024-04-05
OFF022588,15711396,loan_preapproval,0,2024-04-02
OFF022589,15711396,credit_card_upgrade,0,2023-04-19
OFF022590,15593499,credit_card_upgrade,0,2024-09-16
OFF022591,15743545,fee_waiver,0,2024-05-30
OFF022592,15743545,savings_bonus,1,2023-07-20
OFF022593,15791316,loan_preapproval,0,2024-12-14
OFF022594,15791316,loan_preapproval,1,2023-08-15
OFF022595,15791316,savings_bonus,0,2024-03-10
OFF022596,15676526,fee_waiver,1,2024-06-07
OFF022597,15676526,loan_preapproval,0,2023-05-12
OFF022598,15676526,credit_card_upgrade,0,2024-11-09
OFF022599,15813911,fee_waiver,0,2023-06-17
OFF022600,15630195,loan_preapproval,0,2023-08-12
OFF022601,15574169,loan_preapproval,0,2023-03-23
OFF022602,15574169,credit_card_upgrade,0,2023-11-15
OFF022603,15718839,fee_waiver,0,2024-10-07
OFF022604,15718839,credit_card_upgrade,0,2024-09-30
OFF022605,15718839,fee_waiver,0,2024-11-09
OFF022606,15762331,loan_preapproval,1,2024-12-28
OFF022607,15762331,loan_preapproval,1,2024-11-07
OFF022608,15762331,credit_card_upgrade,0,2023-08-24
OFF022609,15762331,fee_waiver,0,2023-11-14
OFF022610,15606901,loan_preapproval,0,2023-10-11
OFF022611,15713559,credit_card_upgrade,0,2024-09-03
OFF022612,15713559,fee_waiver,0,2024-04-14
OFF022613,15768881,fee_waiver,0,2023-10-04
OFF022614,15768881,loan_preapproval,1,2024-03-24
OFF022615,15768881,savings_bonus,0,2023-03-24
OFF022616,15768881,savings_bonus,0,2024-06-24
OFF022617,15768881,insurance_bundle,0,2023-10-15
OFF022618,15743075,insurance_bundle,0,2023-01-07
OFF022619,15660980,loan_preapproval,1,2023-04-14
OFF022620,15660980,fee_waiver,0,2024-05-12
OFF022621,15660980,credit_card_upgrade,0,2024-03-04
OFF022622,15660980,fee_waiver,0,2024-07-11
OFF022623,15810942,loan_preapproval,0,2023-06-01
OFF022624,15728362,credit_card_upgrade,1,2024-01-22
OFF022625,15728362,loan_preapproval,0,2023-01-21
OFF022626,15685476,fee_waiver,0,2024-04-20
OFF022627,15685476,loan_preapproval,0,2024-06-15
OFF022628,15685476,credit_card_upgrade,0,2024-04-19
OFF022629,15663650,credit_card_upgrade,0,2023-06-03
OFF022630,15663650,credit_card_upgrade,0,2024-07-23
OFF022631,15617434,credit_card_upgrade,0,2023-12-25
OFF022632,15617434,credit_card_upgrade,0,2024-03-11
OFF022633,15617434,savings_bonus,0,2023-08-27
OFF022634,15617434,savings_bonus,0,2023-01-24
OFF022635,15703682,insurance_bundle,0,2024-05-19
OFF022636,15711062,credit_card_upgrade,0,2024-04-13
OFF022637,15711062,insurance_bundle,0,2024-11-22
OFF022638,15711062,fee_waiver,0,2023-12-05
OFF022639,15567339,loan_preapproval,0,2024-12-16
OFF022640,15567339,insurance_bundle,1,2023-03-17
OFF022641,15760662,insurance_bundle,0,2023-04-24
OFF022642,15760662,savings_bonus,0,2023-06-26
OFF022643,15760662,credit_card_upgrade,0,2024-08-13
OFF022644,15760662,loan_preapproval,0,2023-09-05
OFF022645,15672082,savings_bonus,0,2023-06-10
OFF022646,15672082,fee_waiver,0,2024-07-18
OFF022647,15600280,insurance_bundle,0,2023-04-15
OFF022648,15600280,insurance_bundle,0,2023-05-08
OFF022649,15600280,credit_card_upgrade,0,2024-04-19
OFF022650,15600280,credit_card_upgrade,0,2023-04-06
OFF022651,15576065,loan_preapproval,1,2024-05-01
OFF022652,15576065,loan_preapproval,0,2024-12-16
OFF022653,15576065,insurance_bundle,0,2024-01-03
OFF022654,15576065,insurance_bundle,0,2024-09-15
OFF022655,15796838,savings_bonus,0,2024-08-03
OFF022656,15796838,credit_card_upgrade,0,2023-03-12
OFF022657,15693526,loan_preapproval,0,2023-11-18
OFF022658,15693526,credit_card_upgrade,0,2024-05-23
OFF022659,15693526,loan_preapproval,0,2023-06-02
OFF022660,15693526,insurance_bundle,0,2024-08-26
OFF022661,15693526,credit_card_upgrade,0,2023-07-15
OFF022662,15748595,fee_waiver,0,2023-05-04
OFF022663,15748595,loan_preapproval,0,2024-12-15
OFF022664,15679029,credit_card_upgrade,0,2023-02-17
OFF022665,15679029,credit_card_upgrade,0,2024-09-10
OFF022666,15604138,fee_waiver,0,2024-06-23
OFF022667,15666095,savings_bonus,0,2024-03-18
OFF022668,15764033,credit_card_upgrade,1,2023-07-14
OFF022669,15747288,fee_waiver,1,2024-04-21
OFF022670,15747288,credit_card_upgrade,1,2024-08-27
OFF022671,15737705,credit_card_upgrade,0,2023-09-17
OFF022672,15737194,savings_bonus,0,2024-08-17
OFF022673,15737194,loan_preapproval,0,2024-09-14
OFF022674,15737194,savings_bonus,0,2024-01-21
OFF022675,15737194,loan_preapproval,0,2023-11-06
OFF022676,15737194,savings_bonus,0,2023-10-10
OFF022677,15726776,fee_waiver,0,2024-09-26
OFF022678,15726776,insurance_bundle,0,2023-07-16
OFF022679,15726776,credit_card_upgrade,1,2024-03-30
OFF022680,15804357,insurance_bundle,0,2024-11-29
